captain_id;Begin Date;Begin Time;End Date;End Time;Code
70;11.07.25 00:00;2200;12.07.25 00:00;2200;O_TZ
70;12.07.25 00:00;2200;13.07.25 00:00;2200;O_M
70;18.07.25 00:00;2200;19.07.25 00:00;2200;O_M
72;04.07.25 00:00;2200;05.07.25 00:00;2200;O_M
72;05.07.25 00:00;2200;06.07.25 00:00;2200;O_M
72;19.07.25 00:00;2200;20.07.25 00:00;2200;O_M
72;20.07.25 00:00;2200;21.07.25 00:00;2200;U
72;21.07.25 00:00;2200;22.07.25 00:00;2200;U
72;22.07.25 00:00;2200;23.07.25 00:00;2200;U
76;02.07.25 00:00;2200;03.07.25 00:00;2200;O_M
76;07.07.25 00:00;2200;08.07.25 00:00;2200;O_L
80;15.07.25 00:00;2200;16.07.25 00:00;2200;O_L
80;16.07.25 00:00;2200;17.07.25 00:00;2200;O_L
81;30.06.25 00:00;2200;01.07.25 00:00;2200;O_M
81;01.07.25 00:00;2200;02.07.25 00:00;2200;O_M
81;02.07.25 00:00;2200;03.07.25 00:00;2200;O_M
81;03.07.25 00:00;2200;04.07.25 00:00;2200;O_M
82;08.07.25 00:00;2200;09.07.25 00:00;2200;O_M
82;09.07.25 00:00;2200;10.07.25 00:00;2200;O_M
82;11.07.25 00:00;2200;12.07.25 00:00;2200;O_U
82;12.07.25 00:00;2200;13.07.25 00:00;2200;U
82;13.07.25 00:00;2200;14.07.25 00:00;2200;U
82;14.07.25 00:00;2200;15.07.25 00:00;2200;U
82;15.07.25 00:00;2200;16.07.25 00:00;2200;U
82;16.07.25 00:00;2200;17.07.25 00:00;2200;U
82;17.07.25 00:00;2200;18.07.25 00:00;2200;U
82;18.07.25 00:00;2200;19.07.25 00:00;2200;U
82;19.07.25 00:00;2200;20.07.25 00:00;2200;U
82;20.07.25 00:00;2200;21.07.25 00:00;2200;U
82;21.07.25 00:00;2200;22.07.25 00:00;2200;U
82;22.07.25 00:00;2200;23.07.25 00:00;2200;U
82;23.07.25 00:00;2200;24.07.25 00:00;2200;U
82;24.07.25 00:00;2200;25.07.25 00:00;2200;U
82;25.07.25 00:00;2200;26.07.25 00:00;2200;U
82;26.07.25 00:00;2200;27.07.25 00:00;2200;O_U
83;30.06.25 00:00;2200;01.07.25 00:00;2200;U
83;01.07.25 00:00;2200;02.07.25 00:00;2200;U
83;02.07.25 00:00;2200;03.07.25 00:00;2200;U
83;03.07.25 00:00;2200;04.07.25 00:00;2200;U
83;04.07.25 00:00;2200;05.07.25 00:00;2200;U
83;05.07.25 00:00;2200;06.07.25 00:00;2200;U
83;06.07.25 00:00;2200;07.07.25 00:00;2200;U
83;07.07.25 00:00;2200;08.07.25 00:00;2200;U
83;08.07.25 00:00;2200;09.07.25 00:00;2200;U
83;09.07.25 00:00;2200;10.07.25 00:00;2200;U
83;10.07.25 00:00;2200;11.07.25 00:00;2200;U
83;11.07.25 00:00;2200;12.07.25 00:00;2200;U
83;12.07.25 00:00;2200;13.07.25 00:00;2200;O_U
84;04.07.25 00:00;2200;05.07.25 00:00;2200;O_U
84;05.07.25 00:00;2200;06.07.25 00:00;2200;U
84;06.07.25 00:00;2200;07.07.25 00:00;2200;U
84;07.07.25 00:00;2200;08.07.25 00:00;2200;U
84;08.07.25 00:00;2200;09.07.25 00:00;2200;U
84;09.07.25 00:00;2200;10.07.25 00:00;2200;U
84;10.07.25 00:00;2200;11.07.25 00:00;2200;U
84;11.07.25 00:00;2200;12.07.25 00:00;2200;U
84;12.07.25 00:00;2200;13.07.25 00:00;2200;U
84;13.07.25 00:00;2200;14.07.25 00:00;2200;U
84;14.07.25 00:00;2200;15.07.25 00:00;2200;U
84;15.07.25 00:00;2200;16.07.25 00:00;2200;U
84;16.07.25 00:00;2200;17.07.25 00:00;2200;U
84;17.07.25 00:00;2200;18.07.25 00:00;2200;U
84;18.07.25 00:00;2200;19.07.25 00:00;2200;U
84;19.07.25 00:00;2200;20.07.25 00:00;2200;O_U
84;23.07.25 00:00;2200;24.07.25 00:00;2200;O_M
84;24.07.25 00:00;2200;25.07.25 00:00;2200;O_M
86;18.07.25 00:00;2200;19.07.25 00:00;2200;O_U
86;19.07.25 00:00;2200;20.07.25 00:00;2200;U
86;20.07.25 00:00;2200;21.07.25 00:00;2200;U
86;21.07.25 00:00;2200;22.07.25 00:00;2200;U
86;22.07.25 00:00;2200;23.07.25 00:00;2200;U
86;23.07.25 00:00;2200;24.07.25 00:00;2200;U
86;24.07.25 00:00;2200;25.07.25 00:00;2200;U
86;25.07.25 00:00;2200;26.07.25 00:00;2200;U
86;26.07.25 00:00;2200;27.07.25 00:00;2200;U
86;27.07.25 00:00;2200;28.07.25 00:00;2200;U
86;28.07.25 00:00;2200;29.07.25 00:00;2200;U
86;29.07.25 00:00;2200;30.07.25 00:00;2200;U
86;30.07.25 00:00;2200;31.07.25 00:00;2200;U
86;31.07.25 00:00;2200;01.08.25 00:00;2200;U
88;20.07.25 00:00;2200;21.07.25 00:00;2200;O_M
88;21.07.25 00:00;2200;22.07.25 00:00;2200;O_M
89;03.07.25 00:00;2200;04.07.25 00:00;2200;O_M
89;25.07.25 00:00;2200;26.07.25 00:00;2200;O_TZ
89;26.07.25 00:00;2200;27.07.25 00:00;2200;O_TZ
89;27.07.25 00:00;2200;28.07.25 00:00;2200;O_TZ
89;28.07.25 00:00;2200;29.07.25 00:00;2200;O_TZ
92;04.07.25 00:00;2200;05.07.25 00:00;2200;O_U
92;05.07.25 00:00;2200;06.07.25 00:00;2200;U
92;06.07.25 00:00;2200;07.07.25 00:00;2200;U
92;07.07.25 00:00;2200;08.07.25 00:00;2200;U
92;08.07.25 00:00;2200;09.07.25 00:00;2200;U
92;09.07.25 00:00;2200;10.07.25 00:00;2200;U
92;10.07.25 00:00;2200;11.07.25 00:00;2200;U
92;11.07.25 00:00;2200;12.07.25 00:00;2200;U
92;12.07.25 00:00;2200;13.07.25 00:00;2200;O_U
92;17.07.25 00:00;2200;18.07.25 00:00;2200;O_M
92;24.07.25 00:00;2200;25.07.25 00:00;2200;O_L
92;25.07.25 00:00;2200;26.07.25 00:00;2200;O_L
93;30.06.25 00:00;2200;01.07.25 00:00;2200;O_U
93;03.07.25 00:00;2200;04.07.25 00:00;2200;U
93;04.07.25 00:00;2200;05.07.25 00:00;2200;U
93;05.07.25 00:00;2200;06.07.25 00:00;2200;U
93;06.07.25 00:00;2200;07.07.25 00:00;2200;O_M
94;04.07.25 00:00;2200;05.07.25 00:00;2200;O_U
94;05.07.25 00:00;2200;06.07.25 00:00;2200;U
94;06.07.25 00:00;2200;07.07.25 00:00;2200;U
94;07.07.25 00:00;2200;08.07.25 00:00;2200;U
94;08.07.25 00:00;2200;09.07.25 00:00;2200;U
94;09.07.25 00:00;2200;10.07.25 00:00;2200;U
94;10.07.25 00:00;2200;11.07.25 00:00;2200;U
94;11.07.25 00:00;2200;12.07.25 00:00;2200;U
94;12.07.25 00:00;2200;13.07.25 00:00;2200;O_U
94;19.07.25 00:00;2200;20.07.25 00:00;2200;O_M
94;20.07.25 00:00;2200;21.07.25 00:00;2200;O_M
97;04.07.25 00:00;2200;05.07.25 00:00;2200;O_M
97;05.07.25 00:00;2200;06.07.25 00:00;2200;O_M
97;11.07.25 00:00;2200;12.07.25 00:00;2200;O_M
98;18.07.25 00:00;2200;19.07.25 00:00;2200;O_M
98;19.07.25 00:00;2200;20.07.25 00:00;2200;O_M
98;24.07.25 00:00;2200;25.07.25 00:00;2200;O_M
98;25.07.25 00:00;2200;26.07.25 00:00;2200;O_L
98;26.07.25 00:00;2200;27.07.25 00:00;2200;O_L
101;25.07.25 00:00;2200;26.07.25 00:00;2200;O_U
101;26.07.25 00:00;2200;27.07.25 00:00;2200;U
101;27.07.25 00:00;2200;28.07.25 00:00;2200;U
101;28.07.25 00:00;2200;29.07.25 00:00;2200;U
101;29.07.25 00:00;2200;30.07.25 00:00;2200;U
101;30.07.25 00:00;2200;31.07.25 00:00;2200;U
101;31.07.25 00:00;2200;01.08.25 00:00;2200;U
102;06.07.25 00:00;2200;07.07.25 00:00;2200;O_M
102;07.07.25 00:00;2200;08.07.25 00:00;2200;O_M
104;16.07.25 00:00;2200;17.07.25 00:00;2200;O_M
104;17.07.25 00:00;2200;18.07.25 00:00;2200;O_M
104;18.07.25 00:00;2200;19.07.25 00:00;2200;O_M
104;19.07.25 00:00;2200;20.07.25 00:00;2200;O_M
108;27.07.25 00:00;2200;28.07.25 00:00;2200;O_M
108;28.07.25 00:00;2200;29.07.25 00:00;2200;O_M
108;29.07.25 00:00;2200;30.07.25 00:00;2200;O_M
108;30.07.25 00:00;2200;31.07.25 00:00;2200;O_M
115;13.07.25 00:00;2200;14.07.25 00:00;2200;O_M
116;31.07.25 00:00;2200;01.08.25 00:00;2200;O_U
119;30.06.25 00:00;2200;01.07.25 00:00;2200;U
119;01.07.25 00:00;2200;02.07.25 00:00;2200;U
119;02.07.25 00:00;2200;03.07.25 00:00;2200;U
119;03.07.25 00:00;2200;04.07.25 00:00;2200;U
119;04.07.25 00:00;2200;05.07.25 00:00;2200;U
119;05.07.25 00:00;2200;06.07.25 00:00;2200;U
119;06.07.25 00:00;2200;07.07.25 00:00;2200;U
119;07.07.25 00:00;2200;08.07.25 00:00;2200;U
119;08.07.25 00:00;2200;09.07.25 00:00;2200;U
119;09.07.25 00:00;2200;10.07.25 00:00;2200;U
119;10.07.25 00:00;2200;11.07.25 00:00;2200;U
119;11.07.25 00:00;2200;12.07.25 00:00;2200;U
119;12.07.25 00:00;2200;13.07.25 00:00;2200;U
119;13.07.25 00:00;2200;14.07.25 00:00;2200;U
119;14.07.25 00:00;2200;15.07.25 00:00;2200;U
119;15.07.25 00:00;2200;16.07.25 00:00;2200;U
119;16.07.25 00:00;2200;17.07.25 00:00;2200;U
119;17.07.25 00:00;2200;18.07.25 00:00;2200;U
119;18.07.25 00:00;2200;19.07.25 00:00;2200;U
119;19.07.25 00:00;2200;20.07.25 00:00;2200;U
119;20.07.25 00:00;2200;21.07.25 00:00;2200;U
119;21.07.25 00:00;2200;22.07.25 00:00;2200;U
119;22.07.25 00:00;2200;23.07.25 00:00;2200;U
119;23.07.25 00:00;2200;24.07.25 00:00;2200;U
119;24.07.25 00:00;2200;25.07.25 00:00;2200;U
119;25.07.25 00:00;2200;26.07.25 00:00;2200;U
119;26.07.25 00:00;2200;27.07.25 00:00;2200;O_U
120;11.07.25 00:00;2200;12.07.25 00:00;2200;O_L
120;12.07.25 00:00;2200;13.07.25 00:00;2200;O_L
120;20.07.25 00:00;2200;21.07.25 00:00;2200;O_M
120;25.07.25 00:00;2200;26.07.25 00:00;2200;O_U
120;26.07.25 00:00;2200;27.07.25 00:00;2200;U
120;27.07.25 00:00;2200;28.07.25 00:00;2200;U
120;28.07.25 00:00;2200;29.07.25 00:00;2200;U
120;29.07.25 00:00;2200;30.07.25 00:00;2200;U
120;30.07.25 00:00;2200;31.07.25 00:00;2200;U
120;31.07.25 00:00;2200;01.08.25 00:00;2200;U
122;07.07.25 00:00;2200;08.07.25 00:00;2200;O_M
122;08.07.25 00:00;2200;09.07.25 00:00;2200;O_M
122;09.07.25 00:00;2200;10.07.25 00:00;2200;O_M
122;10.07.25 00:00;2200;11.07.25 00:00;2200;O_M
123;10.07.25 00:00;2200;11.07.25 00:00;2200;O_TZ
123;11.07.25 00:00;2200;12.07.25 00:00;2200;O_TZ
123;12.07.25 00:00;2200;13.07.25 00:00;2200;O_TZ
123;13.07.25 00:00;2200;14.07.25 00:00;2200;O_TZ
123;25.07.25 00:00;2200;26.07.25 00:00;2200;O_M
123;26.07.25 00:00;2200;27.07.25 00:00;2200;O_M
123;27.07.25 00:00;2200;28.07.25 00:00;2200;O_M
126;17.07.25 00:00;2200;18.07.25 00:00;2200;O_M
126;20.07.25 00:00;2200;21.07.25 00:00;2200;O_M
126;25.07.25 00:00;2200;26.07.25 00:00;2200;O_U
126;26.07.25 00:00;2200;27.07.25 00:00;2200;U
126;27.07.25 00:00;2200;28.07.25 00:00;2200;U
126;28.07.25 00:00;2200;29.07.25 00:00;2200;U
126;29.07.25 00:00;2200;30.07.25 00:00;2200;U
126;30.07.25 00:00;2200;31.07.25 00:00;2200;U
126;31.07.25 00:00;2200;01.08.25 00:00;2200;U
127;30.06.25 00:00;2200;01.07.25 00:00;2200;U
127;01.07.25 00:00;2200;02.07.25 00:00;2200;U
127;02.07.25 00:00;2200;03.07.25 00:00;2200;U
127;03.07.25 00:00;2200;04.07.25 00:00;2200;U
127;04.07.25 00:00;2200;05.07.25 00:00;2200;U
127;05.07.25 00:00;2200;06.07.25 00:00;2200;U
127;06.07.25 00:00;2200;07.07.25 00:00;2200;U
